Station_ID,Stop_ID,Station_Name,Destination,Route,Run_Number,Prediction_Time,Arrival_Time,Is_Approaching,Is_Scheduled,Is_Delayed,Is_Fault
41360,30266,California,Harlem/Lake,G,14,2023-04-24T16:11:23,2023-04-24T16:12:23,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,213,2023-04-24T16:13:12,2023-04-24T16:14:12,1,0,0,0
40840,30164,South Boulevard,Loop,P,508,2023-04-24T16:13:09,2023-04-24T16:14:09,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,213,2023-04-24T16:13:50,2023-04-24T16:14:50,1,0,0,0
40840,30164,South Boulevard,Loop,P,508,2023-04-24T16:13:41,2023-04-24T16:14:41,1,0,0,0
40330,30064,Grand,Howard,Red,915,2023-04-24T16:14:04,2023-04-24T16:15:04,1,0,0,0
40840,30164,South Boulevard,Loop,P,508,2023-04-24T16:13:41,2023-04-24T16:14:41,1,0,0,0
41360,30265,California,Cottage Grove,G,609,2023-04-24T16:15:06,2023-04-24T16:16:06,1,0,0,0
41360,30265,California,Cottage Grove,G,609,2023-04-24T16:15:06,2023-04-24T16:16:06,1,0,0,0
41130,30215,Halsted,Loop,Org,709,2023-04-24T16:15:47,2023-04-24T16:16:47,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,212,2023-04-24T16:16:31,2023-04-24T16:17:31,1,0,0,0
41130,30215,Halsted,Loop,Org,709,2023-04-24T16:16:29,2023-04-24T16:17:29,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,212,2023-04-24T16:16:59,2023-04-24T16:17:59,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,212,2023-04-24T16:17:39,2023-04-24T16:18:39,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,916,2023-04-24T16:17:35,2023-04-24T16:18:35,1,0,0,0
41030,30199,Polk,Loop,Pink,308,2023-04-24T16:17:35,2023-04-24T16:18:35,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,916,2023-04-24T16:17:35,2023-04-24T16:18:35,1,0,0,0
41030,30199,Polk,Loop,Pink,308,2023-04-24T16:17:46,2023-04-24T16:18:46,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,211,2023-04-24T16:18:34,2023-04-24T16:19:34,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,916,2023-04-24T16:18:23,2023-04-24T16:19:23,1,0,0,0
41440,30278,Addison,Loop,Brn,409,2023-04-24T16:18:07,2023-04-24T16:19:07,1,0,0,0
41030,30199,Polk,Loop,Pink,308,2023-04-24T16:18:31,2023-04-24T16:19:31,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,211,2023-04-24T16:19:13,2023-04-24T16:20:13,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,595,2023-04-24T16:20:15,2023-04-24T16:21:15,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,595,2023-04-24T16:20:30,2023-04-24T16:21:30,1,0,0,0
40330,30064,Grand,Howard,Red,919,2023-04-24T16:21:01,2023-04-24T16:22:01,1,0,0,0
40840,30164,South Boulevard,Loop,P,516,2023-04-24T16:21:48,2023-04-24T16:22:48,1,0,0,0
40840,30164,South Boulevard,Loop,P,516,2023-04-24T16:21:48,2023-04-24T16:22:48,1,0,0,0
40840,30164,South Boulevard,Loop,P,516,2023-04-24T16:22:21,2023-04-24T16:23:21,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,594,2023-04-24T16:23:39,2023-04-24T16:24:39,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,594,2023-04-24T16:23:58,2023-04-24T16:24:58,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,115,2023-04-24T16:24:38,2023-04-24T16:25:38,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,115,2023-04-24T16:24:54,2023-04-24T16:25:54,1,0,0,0
41130,30215,Halsted,Loop,Org,708,2023-04-24T16:24:56,2023-04-24T16:25:56,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,115,2023-04-24T16:25:33,2023-04-24T16:26:33,1,0,0,0
41360,30265,California,Ashland/63rd,G,608,2023-04-24T16:25:29,2023-04-24T16:26:29,1,0,0,0
41130,30215,Halsted,Loop,Org,708,2023-04-24T16:25:33,2023-04-24T16:26:33,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,917,2023-04-24T16:26:03,2023-04-24T16:27:03,1,0,0,0
41360,30265,California,Ashland/63rd,G,608,2023-04-24T16:25:29,2023-04-24T16:26:29,1,0,0,0
41360,30266,California,Harlem/Lake,G,13,2023-04-24T16:25:44,2023-04-24T16:26:44,1,0,0,0
41440,30278,Addison,Loop,Brn,410,2023-04-24T16:25:51,2023-04-24T16:26:51,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,917,2023-04-24T16:26:03,2023-04-24T16:27:03,1,0,0,0
41360,30265,California,Ashland/63rd,G,608,2023-04-24T16:26:23,2023-04-24T16:27:23,1,0,0,0
41360,30266,California,Harlem/Lake,G,13,2023-04-24T16:25:44,2023-04-24T16:26:44,1,0,0,0
40330,30064,Grand,Howard,Red,817,2023-04-24T16:27:04,2023-04-24T16:28:04,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,917,2023-04-24T16:27:00,2023-04-24T16:28:00,1,0,0,0
40330,30064,Grand,Howard,Red,817,2023-04-24T16:27:24,2023-04-24T16:28:24,1,0,0,0
41030,30199,Polk,Loop,Pink,315,2023-04-24T16:29:50,2023-04-24T16:30:50,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,218,2023-04-24T16:30:11,2023-04-24T16:31:11,1,0,0,0
40840,30164,South Boulevard,Loop,P,509,2023-04-24T16:30:22,2023-04-24T16:31:22,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,593,2023-04-24T16:30:28,2023-04-24T16:31:28,1,0,0,0
41030,30199,Polk,Loop,Pink,315,2023-04-24T16:30:39,2023-04-24T16:31:39,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,218,2023-04-24T16:30:56,2023-04-24T16:31:56,1,0,0,0
40840,30164,South Boulevard,Loop,P,509,2023-04-24T16:30:54,2023-04-24T16:31:54,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,593,2023-04-24T16:30:28,2023-04-24T16:31:28,1,0,0,0
41030,30199,Polk,Loop,Pink,315,2023-04-24T16:30:50,2023-04-24T16:31:50,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,218,2023-04-24T16:31:30,2023-04-24T16:32:30,1,0,0,0
40330,30064,Grand,Howard,Red,813,2023-04-24T16:31:27,2023-04-24T16:32:27,1,0,0,0
41440,30278,Addison,Loop,Brn,418,2023-04-24T16:31:29,2023-04-24T16:32:29,1,0,0,0
40330,30064,Grand,Howard,Red,813,2023-04-24T16:31:45,2023-04-24T16:32:45,1,0,0,0
41440,30278,Addison,Loop,Brn,418,2023-04-24T16:31:29,2023-04-24T16:32:29,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,908,2023-04-24T16:32:36,2023-04-24T16:33:36,1,0,0,0
41440,30278,Addison,Loop,Brn,418,2023-04-24T16:32:07,2023-04-24T16:33:07,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,908,2023-04-24T16:32:36,2023-04-24T16:33:36,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,594,2023-04-24T16:32:59,2023-04-24T16:33:59,1,0,0,0
41130,30215,Halsted,Loop,Org,710,2023-04-24T16:33:04,2023-04-24T16:34:04,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,908,2023-04-24T16:33:25,2023-04-24T16:34:25,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,594,2023-04-24T16:33:37,2023-04-24T16:34:37,1,0,0,0
41130,30215,Halsted,Loop,Org,710,2023-04-24T16:33:37,2023-04-24T16:34:37,1,0,0,0
41360,30265,California,Cottage Grove,G,17,2023-04-24T16:35:57,2023-04-24T16:36:57,1,0,0,0
41360,30265,California,Cottage Grove,G,17,2023-04-24T16:35:57,2023-04-24T16:36:57,1,0,0,0
41360,30265,California,Cottage Grove,G,17,2023-04-24T16:35:57,2023-04-24T16:36:57,1,0,0,0
41440,30278,Addison,Loop,Brn,417,2023-04-24T16:36:35,2023-04-24T16:37:35,1,0,0,0
41360,30265,California,Cottage Grove,G,17,2023-04-24T16:37:00,2023-04-24T16:38:00,1,0,0,0
41440,30278,Addison,Loop,Brn,417,2023-04-24T16:37:17,2023-04-24T16:38:17,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,215,2023-04-24T16:37:55,2023-04-24T16:38:55,1,0,0,0
41440,30278,Addison,Loop,Brn,417,2023-04-24T16:37:17,2023-04-24T16:38:17,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,215,2023-04-24T16:38:18,2023-04-24T16:39:18,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,124,2023-04-24T16:38:38,2023-04-24T16:39:38,1,0,0,0
41030,30199,Polk,Loop,Pink,314,2023-04-24T16:38:16,2023-04-24T16:39:16,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,215,2023-04-24T16:38:58,2023-04-24T16:39:58,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,124,2023-04-24T16:38:54,2023-04-24T16:39:54,1,0,0,0
41030,30199,Polk,Loop,Pink,314,2023-04-24T16:38:59,2023-04-24T16:39:59,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,124,2023-04-24T16:39:32,2023-04-24T16:40:32,1,0,0,0
41030,30199,Polk,Loop,Pink,314,2023-04-24T16:39:31,2023-04-24T16:40:31,1,0,0,0
40330,30064,Grand,Howard,Red,818,2023-04-24T16:39:42,2023-04-24T16:40:42,1,0,0,0
41030,30199,Polk,Loop,Pink,314,2023-04-24T16:39:53,2023-04-24T16:40:53,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,119,2023-04-24T16:40:29,2023-04-24T16:41:29,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,593,2023-04-24T16:40:30,2023-04-24T16:41:30,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,119,2023-04-24T16:41:10,2023-04-24T16:42:10,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,123,2023-04-24T16:41:15,2023-04-24T16:42:15,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,912,2023-04-24T16:41:03,2023-04-24T16:42:03,1,0,0,0
41360,30266,California,Harlem/Lake,G,611,2023-04-24T16:40:41,2023-04-24T16:41:41,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,593,2023-04-24T16:41:10,2023-04-24T16:42:10,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,119,2023-04-24T16:41:33,2023-04-24T16:42:33,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,123,2023-04-24T16:41:34,2023-04-24T16:42:34,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,912,2023-04-24T16:41:03,2023-04-24T16:42:03,1,0,0,0
41360,30266,California,Harlem/Lake,G,611,2023-04-24T16:40:41,2023-04-24T16:41:41,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,593,2023-04-24T16:41:10,2023-04-24T16:42:10,1,0,0,0
41130,30215,Halsted,Loop,Org,715,2023-04-24T16:41:34,2023-04-24T16:42:34,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,123,2023-04-24T16:42:13,2023-04-24T16:43:13,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,912,2023-04-24T16:42:07,2023-04-24T16:43:07,1,0,0,0
41130,30215,Halsted,Loop,Org,715,2023-04-24T16:42:07,2023-04-24T16:43:07,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,123,2023-04-24T16:42:33,2023-04-24T16:43:33,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,595,2023-04-24T16:42:30,2023-04-24T16:43:30,1,0,0,0
41130,30215,Halsted,Loop,Org,715,2023-04-24T16:42:35,2023-04-24T16:43:35,1,0,0,0
41440,30278,Addison,Loop,Brn,420,2023-04-24T16:42:51,2023-04-24T16:43:51,1,0,0,0
40840,30164,South Boulevard,Loop,P,510,2023-04-24T16:43:00,2023-04-24T16:44:00,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,595,2023-04-24T16:42:43,2023-04-24T16:43:43,1,0,0,0
41360,30265,California,Ashland/63rd,G,12,2023-04-24T16:43:41,2023-04-24T16:44:41,1,0,0,0
41360,30266,California,Harlem/Lake,G,614,2023-04-24T16:43:39,2023-04-24T16:44:39,1,0,0,0
41440,30278,Addison,Loop,Brn,420,2023-04-24T16:43:28,2023-04-24T16:44:28,1,0,0,0
40840,30164,South Boulevard,Loop,P,510,2023-04-24T16:43:32,2023-04-24T16:44:32,1,0,0,0
41360,30265,California,Ashland/63rd,G,12,2023-04-24T16:43:41,2023-04-24T16:44:41,1,0,0,0
41360,30266,California,Harlem/Lake,G,614,2023-04-24T16:43:39,2023-04-24T16:44:39,1,0,0,0
41440,30278,Addison,Loop,Brn,420,2023-04-24T16:43:28,2023-04-24T16:44:28,1,0,0,0
40840,30164,South Boulevard,Loop,P,510,2023-04-24T16:43:32,2023-04-24T16:44:32,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,217,2023-04-24T16:44:57,2023-04-24T16:45:57,1,0,0,0
41360,30265,California,Ashland/63rd,G,12,2023-04-24T16:44:42,2023-04-24T16:45:42,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,217,2023-04-24T16:45:11,2023-04-24T16:46:11,1,0,0,0
40330,30064,Grand,Howard,Red,920,2023-04-24T16:46:36,2023-04-24T16:47:36,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,214,2023-04-24T16:48:07,2023-04-24T16:49:07,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,116,2023-04-24T16:48:17,2023-04-24T16:49:17,1,0,0,0
41440,30278,Addison,Loop,Brn,411,2023-04-24T16:47:52,2023-04-24T16:48:52,1,0,0,0
41030,30199,Polk,Loop,Pink,316,2023-04-24T16:48:06,2023-04-24T16:49:06,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,214,2023-04-24T16:48:36,2023-04-24T16:49:36,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,116,2023-04-24T16:48:36,2023-04-24T16:49:36,1,0,0,0
41440,30278,Addison,Loop,Brn,411,2023-04-24T16:47:52,2023-04-24T16:48:52,1,0,0,0
41030,30199,Polk,Loop,Pink,316,2023-04-24T16:48:31,2023-04-24T16:49:31,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,116,2023-04-24T16:49:08,2023-04-24T16:50:08,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,909,2023-04-24T16:49:09,2023-04-24T16:50:09,1,0,0,0
41440,30278,Addison,Loop,Brn,411,2023-04-24T16:48:48,2023-04-24T16:49:48,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,909,2023-04-24T16:49:09,2023-04-24T16:50:09,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,909,2023-04-24T16:50:07,2023-04-24T16:51:07,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,122,2023-04-24T16:50:55,2023-04-24T16:51:55,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,122,2023-04-24T16:51:19,2023-04-24T16:52:19,1,0,0,0
41360,30266,California,Harlem/Lake,G,15,2023-04-24T16:51:22,2023-04-24T16:52:22,1,0,0,0
40330,30064,Grand,Howard,Red,819,2023-04-24T16:52:02,2023-04-24T16:53:02,1,0,0,0
41360,30266,California,Harlem/Lake,G,15,2023-04-24T16:51:22,2023-04-24T16:52:22,1,0,0,0
40840,30164,South Boulevard,Loop,P,511,2023-04-24T16:52:16,2023-04-24T16:53:16,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,824,2023-04-24T16:52:32,2023-04-24T16:53:32,1,0,0,0
40840,30164,South Boulevard,Loop,P,511,2023-04-24T16:52:47,2023-04-24T16:53:47,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,594,2023-04-24T16:52:59,2023-04-24T16:53:59,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,824,2023-04-24T16:53:24,2023-04-24T16:54:24,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,594,2023-04-24T16:53:25,2023-04-24T16:54:25,1,0,0,0
40330,30064,Grand,Howard,Red,814,2023-04-24T16:54:33,2023-04-24T16:55:33,1,0,0,0
40330,30064,Grand,Howard,Red,814,2023-04-24T16:54:33,2023-04-24T16:55:33,1,0,0,0
41440,30278,Addison,Loop,Brn,421,2023-04-24T16:54:41,2023-04-24T16:55:41,1,0,0,0
41440,30278,Addison,Loop,Brn,421,2023-04-24T16:55:25,2023-04-24T16:56:25,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,595,2023-04-24T16:55:24,2023-04-24T16:56:24,1,0,0,0
41130,30215,Halsted,Loop,Org,711,2023-04-24T16:55:38,2023-04-24T16:56:38,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,209,2023-04-24T16:56:12,2023-04-24T16:57:12,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,595,2023-04-24T16:56:03,2023-04-24T16:57:03,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,209,2023-04-24T16:56:30,2023-04-24T16:57:30,1,0,0,0
41360,30265,California,Cottage Grove,G,18,2023-04-24T16:56:56,2023-04-24T16:57:56,1,0,0,0
41360,30265,California,Cottage Grove,G,18,2023-04-24T16:57:59,2023-04-24T16:58:59,1,0,0,0
41360,30265,California,Cottage Grove,G,18,2023-04-24T16:57:59,2023-04-24T16:58:59,1,0,0,0
41030,30199,Polk,Loop,Pink,309,2023-04-24T16:58:49,2023-04-24T16:59:49,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,110,2023-04-24T16:59:19,2023-04-24T17:00:19,1,0,0,0
41030,30199,Polk,Loop,Pink,309,2023-04-24T16:59:11,2023-04-24T17:00:11,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,110,2023-04-24T16:59:42,2023-04-24T17:00:42,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,910,2023-04-24T16:59:53,2023-04-24T17:00:53,1,0,0,0
41440,30278,Addison,Loop,Brn,412,2023-04-24T16:59:32,2023-04-24T17:00:32,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,110,2023-04-24T17:00:35,2023-04-24T17:01:35,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,910,2023-04-24T16:59:53,2023-04-24T17:00:53,1,0,0,0
41440,30278,Addison,Loop,Brn,412,2023-04-24T17:00:27,2023-04-24T17:01:27,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,910,2023-04-24T17:00:40,2023-04-24T17:01:40,1,0,0,0
41440,30278,Addison,Loop,Brn,412,2023-04-24T17:00:27,2023-04-24T17:01:27,1,0,0,0
40330,30064,Grand,Howard,Red,812,2023-04-24T17:01:30,2023-04-24T17:02:30,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,117,2023-04-24T17:03:06,2023-04-24T17:04:06,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,594,2023-04-24T17:03:15,2023-04-24T17:04:15,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,117,2023-04-24T17:03:37,2023-04-24T17:04:37,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,594,2023-04-24T17:03:27,2023-04-24T17:04:27,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,117,2023-04-24T17:04:17,2023-04-24T17:05:17,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,593,2023-04-24T17:04:19,2023-04-24T17:05:19,1,0,0,0
41360,30266,California,Harlem/Lake,G,610,2023-04-24T17:05:04,2023-04-24T17:06:04,1,0,0,0
40840,30164,South Boulevard,Loop,P,512,2023-04-24T17:05:08,2023-04-24T17:06:08,1,0,0,0
40330,30064,Grand,Howard,Red,820,2023-04-24T17:06:00,2023-04-24T17:07:00,1,0,0,0
41360,30265,California,Ashland/63rd,G,19,2023-04-24T17:05:19,2023-04-24T17:06:19,1,0,0,0
41360,30266,California,Harlem/Lake,G,610,2023-04-24T17:05:04,2023-04-24T17:06:04,1,0,0,0
40840,30164,South Boulevard,Loop,P,512,2023-04-24T17:05:33,2023-04-24T17:06:33,1,0,0,0
40330,30064,Grand,Howard,Red,820,2023-04-24T17:06:19,2023-04-24T17:07:19,1,0,0,0
41360,30265,California,Ashland/63rd,G,19,2023-04-24T17:06:15,2023-04-24T17:07:15,1,0,0,0
40840,30164,South Boulevard,Loop,P,512,2023-04-24T17:06:03,2023-04-24T17:07:03,1,0,0,0
41030,30199,Polk,Loop,Pink,310,2023-04-24T17:06:54,2023-04-24T17:07:54,1,0,0,0
41030,30199,Polk,Loop,Pink,310,2023-04-24T17:07:28,2023-04-24T17:08:28,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,913,2023-04-24T17:07:51,2023-04-24T17:08:51,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,913,2023-04-24T17:07:51,2023-04-24T17:08:51,1,0,0,0
41440,30278,Addison,Loop,Brn,413,2023-04-24T17:08:37,2023-04-24T17:09:37,1,0,0,0
41130,30215,Halsted,Loop,Org,716,2023-04-24T17:08:37,2023-04-24T17:09:37,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,913,2023-04-24T17:08:45,2023-04-24T17:09:45,1,0,0,0
41440,30278,Addison,Loop,Brn,413,2023-04-24T17:08:37,2023-04-24T17:09:37,1,0,0,0
41130,30215,Halsted,Loop,Org,716,2023-04-24T17:08:52,2023-04-24T17:09:52,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,114,2023-04-24T17:11:33,2023-04-24T17:12:33,1,0,0,0
40330,30064,Grand,Howard,Red,821,2023-04-24T17:11:36,2023-04-24T17:12:36,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,114,2023-04-24T17:12:08,2023-04-24T17:13:08,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,114,2023-04-24T17:12:52,2023-04-24T17:13:52,1,0,0,0
41360,30266,California,Harlem/Lake,G,11,2023-04-24T17:12:22,2023-04-24T17:13:22,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,593,2023-04-24T17:12:57,2023-04-24T17:13:57,1,0,0,0
41360,30266,California,Harlem/Lake,G,11,2023-04-24T17:12:22,2023-04-24T17:13:22,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,593,2023-04-24T17:13:11,2023-04-24T17:14:11,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,111,2023-04-24T17:13:50,2023-04-24T17:14:50,1,0,0,0
41130,30215,Halsted,Loop,Org,717,2023-04-24T17:13:47,2023-04-24T17:14:47,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,111,2023-04-24T17:14:13,2023-04-24T17:15:13,1,0,0,0
41130,30215,Halsted,Loop,Org,717,2023-04-24T17:14:15,2023-04-24T17:15:15,1,0,0,0
41440,30278,Addison,Loop,Brn,414,2023-04-24T17:14:50,2023-04-24T17:15:50,1,0,0,0
41440,30278,Addison,Loop,Brn,414,2023-04-24T17:15:37,2023-04-24T17:16:37,1,0,0,0
41030,30199,Polk,Loop,Pink,317,2023-04-24T17:15:35,2023-04-24T17:16:35,1,0,0,0
41440,30278,Addison,Loop,Brn,414,2023-04-24T17:15:37,2023-04-24T17:16:37,1,0,0,0
41030,30199,Polk,Loop,Pink,317,2023-04-24T17:15:56,2023-04-24T17:16:56,1,0,0,0
41360,30265,California,Cottage Grove,G,13,2023-04-24T17:16:20,2023-04-24T17:17:20,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,825,2023-04-24T17:16:56,2023-04-24T17:17:56,1,0,0,0
41360,30265,California,Cottage Grove,G,13,2023-04-24T17:16:20,2023-04-24T17:17:20,1,0,0,0
40330,30064,Grand,Howard,Red,822,2023-04-24T17:17:34,2023-04-24T17:18:34,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,825,2023-04-24T17:16:56,2023-04-24T17:17:56,1,0,0,0
41360,30265,California,Cottage Grove,G,13,2023-04-24T17:17:21,2023-04-24T17:18:21,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,210,2023-04-24T17:19:19,2023-04-24T17:20:19,1,0,0,0
40840,30164,South Boulevard,Loop,P,515,2023-04-24T17:19:06,2023-04-24T17:20:06,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,210,2023-04-24T17:19:54,2023-04-24T17:20:54,1,0,0,0
40840,30164,South Boulevard,Loop,P,515,2023-04-24T17:20:00,2023-04-24T17:21:00,1,0,0,0
40840,30164,South Boulevard,Loop,P,515,2023-04-24T17:20:00,2023-04-24T17:21:00,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,212,2023-04-24T17:20:54,2023-04-24T17:21:54,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,212,2023-04-24T17:21:40,2023-04-24T17:22:40,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,595,2023-04-24T17:21:39,2023-04-24T17:22:39,1,0,0,0
41440,30278,Addison,Loop,Brn,422,2023-04-24T17:21:59,2023-04-24T17:22:59,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,595,2023-04-24T17:21:52,2023-04-24T17:22:52,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,121,2023-04-24T17:23:28,2023-04-24T17:24:28,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,918,2023-04-24T17:23:32,2023-04-24T17:24:32,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,121,2023-04-24T17:24:14,2023-04-24T17:25:14,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,918,2023-04-24T17:24:16,2023-04-24T17:25:16,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,121,2023-04-24T17:24:30,2023-04-24T17:25:30,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,918,2023-04-24T17:24:16,2023-04-24T17:25:16,1,0,0,0
41360,30265,California,Ashland/63rd,G,14,2023-04-24T17:25:49,2023-04-24T17:26:49,1,0,0,0
41360,30266,California,Harlem/Lake,G,615,2023-04-24T17:25:32,2023-04-24T17:26:32,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,219,2023-04-24T17:26:01,2023-04-24T17:27:01,1,0,0,0
41360,30265,California,Ashland/63rd,G,14,2023-04-24T17:25:49,2023-04-24T17:26:49,1,0,0,0
41360,30266,California,Harlem/Lake,G,615,2023-04-24T17:25:32,2023-04-24T17:26:32,1,0,0,0
41130,30215,Halsted,Loop,Org,718,2023-04-24T17:26:14,2023-04-24T17:27:14,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,219,2023-04-24T17:26:59,2023-04-24T17:27:59,1,0,0,0
41360,30265,California,Ashland/63rd,G,14,2023-04-24T17:26:48,2023-04-24T17:27:48,1,0,0,0
41130,30215,Halsted,Loop,Org,718,2023-04-24T17:26:53,2023-04-24T17:27:53,1,0,0,0
40330,30064,Grand,Howard,Red,815,2023-04-24T17:28:28,2023-04-24T17:29:28,1,0,0,0
41030,30199,Polk,Loop,Pink,318,2023-04-24T17:28:58,2023-04-24T17:29:58,1,0,0,0
41440,30278,Addison,Loop,Brn,423,2023-04-24T17:29:21,2023-04-24T17:30:21,1,0,0,0
41030,30199,Polk,Loop,Pink,318,2023-04-24T17:29:35,2023-04-24T17:30:35,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,911,2023-04-24T17:29:49,2023-04-24T17:30:49,1,0,0,0
